
Jorge 'Maromero' Páez,Ernesto,(as Jorge 'El Maromero' Paez),,,https://www.imdb.com//name/nm0701625/?ref_=ttfc_fc_cl_i2
Alma Muriel,Miss Thorina,https://www.imdb.com//name/nm0613889/?ref_=ttfc_fc_cl_i3
Coco Levy,Rafael,https://www.imdb.com//name/nm0506368/?ref_=ttfc_fc_cl_i4
Silvia Derbez,Miss Lucy,(as Sylvia Derbez),,,https://www.imdb.com//name/nm0220241/?ref_=ttfc_fc_cl_i5
Miguel Pizarro,Jack, El Reprobador,https://www.imdb.com//name/nm0686172/?ref_=ttfc_fc_cl_i6
Charly Valentino ,https://www.imdb.com//name/nm0884364/?ref_=ttfc_fc_cl_i7
Sherlyn,Mary,(as Sherlyn González),,,https://www.imdb.com//name/nm0792354/?ref_=ttfc_fc_cl_i8
Leilani Muñoz,Gloria niña,https://www.imdb.com//name/nm0616446/?ref_=ttfc_fc_cl_i9
Sergio Sendel ,https://www.imdb.com//name/nm0784133/?ref_=ttfc_fc_cl_i10
Daniel Habif ,https://www.imdb.com//name/nm0352288/?ref_=ttfc_fc_cl_i11
Olga Hernández ,https://www.imdb.com//name/nm0380087/?ref_=ttfc_fc_cl_i12
Pedro Pablo Rodriguez,Dance Boy,(uncredited),,,https://www.imdb.com//name/nm12110270/?ref_=ttfc_fc_cl_i13


###

El gran triunfo _cast,role,imdb_page
Rigo Tovar ,https://www.imdb.com//name/nm0869840/?ref_=ttfc_fc_cl_i1
Amparo Muñoz ,https://www.imdb.com//name/nm0616361/?ref_=ttfc_fc_cl_i2
Carmen Montejo ,https://www.imdb.com//name/nm0599269/?ref_=ttfc_fc_cl_i3
Víctor Junco ,https://www.imdb.com//name/nm0432466/?ref_=ttfc_fc_cl_i4
Humberto Elizondo ,https://www.imdb.com//name/nm0253781/?ref_=ttfc_fc_cl_i5
Jorge Victoria ,https://www.imdb.com//name/nm0896189/?ref_=ttfc_fc_cl_i6
Irma Porter ,https://www.imdb.com//name/nm0692140/?ref_=ttfc_fc_cl_i7
Juan Jiménez Saucedo ,https://www.imdb.com//name/nm0422886/?ref_=ttfc_fc_cl_i8
Leonardo Ávalos Levua ,https://www.imdb.com//name/nm0959652/?ref_=ttfc_fc_cl_i9
Carlos Herrera,, (as Carlos Alejandro Herrera),,,https://www.imdb.com//name/nm0380374/?ref_=ttfc_fc_cl_i10
Carlos M. León Soberón ,https://www.imdb.com//name/nm0508213/?ref_=ttfc_fc_cl_i11
José A. Tovar García ,https://www.imdb.com//name/nm0869800/?ref_=ttfc_fc_cl_i12
Eduardo de la Peña,, (as Lalo 'El Mimo'),,,https://www.imdb.com//name/nm0209349/?ref_=ttfc_fc_cl_i13
Angélica Vale ,https://www.imdb.com//name/nm0883875/?ref_=ttfc_fc_cl_i14


###

Fiebre de juventud _cast,role,imdb_page
Enrique Guzmán,Carlos,https://www.imdb.com//name/nm0350051/?ref_=ttfc_fc_cl_i1
Begoña Palacios,Silvia,https://www.imdb.com//name/nm0657231/?ref_=ttfc_fc_cl_i2
Rosa María Vázquez,Rita,https://www.imdb.com//name/nm0904834/?ref_=ttfc_fc_cl_i3
Fernando Luján,Luis,https://www.imdb.com//name/nm0525459/?ref_=ttfc_fc_cl_i4
Ernesto Albán,Don Jaime, padre de Rita y Silvia,(as Ernesto Alban),,,https://www.imdb.com//name/nm0016246/?ref_=ttfc_fc_cl_i5
Patricia Ronaldo ,https://www.imdb.com//name/nm0739892/?ref_=ttfc_fc_cl_i6
Guillermo Pareja ,https://www.imdb.com//name/nm0661235/?ref_=ttfc_fc_cl_i7
Lucho Gálvez ,https://www.imdb.com//name/nm0350636/?ref_=ttfc_fc_cl_i8
Pablo Vela ,https://www.imdb.com//name/nm0892214/?ref_=ttfc_fc_cl_i9
Armando Romero Rodas ,https://www.imdb.com//name/nm0739312/?ref_=ttfc_fc_cl_i10
Carmita Mancheño ,https://www.imdb.com//name/nm0541394/?ref_=ttfc_fc_cl_i11
José Hidalgo ,https://www.imdb.com//name/nm0383057/?ref_=ttfc_fc_cl_i12
Harry Crawford ,https://www.imdb.com//name/nm0186789/?ref_=ttfc_fc_cl_i13
Alejandro Mata ,https://www.imdb.com//name/nm0557987/?ref_=ttfc_fc_cl_i14
Julio Jaramillo ,https://www.imdb.com//name/nm0418563/?ref_=ttfc_fc_cl_i15
