El cielo y la tierra_cast,role,imdb_page
Libertad Lamarque,Sor Lucero /Hermana María de la Luz,https://www.imdb.com//name/nm0482840/?ref_=ttfc_fc_cl_i1
César Costa,Mario,https://www.imdb.com//name/nm0182114/?ref_=ttfc_fc_cl_i2
Angélica María,Marisa,https://www.imdb.com//name/nm0555898/?ref_=ttfc_fc_cl_i3
Luz Márquez,Mamá de Mario,https://www.imdb.com//name/nm0617325/?ref_=ttfc_fc_cl_i4
Andrea Palma,Hermana Margarita,https://www.imdb.com//name/nm0657992/?ref_=ttfc_fc_cl_i5
Fernando Luján,Greñas,https://www.imdb.com//name/nm0525459/?ref_=ttfc_fc_cl_i6
Antonio Raxel,Papá de Mario,https://www.imdb.com//name/nm0712720/?ref_=ttfc_fc_cl_i7
Armando Arriola,Don Salvador Gabriel de la Dolorosa,https://www.imdb.com//name/nm0037355/?ref_=ttfc_fc_cl_i8
Eduardo Costa ,https://www.imdb.com//name/nm0182140/?ref_=ttfc_fc_cl_i9
Fanny Cano,Amiga de Marisa,https://www.imdb.com//name/nm0134315/?ref_=ttfc_fc_cl_i10
Augusto Benedico,Doctor,https://www.imdb.com//name/nm0070748/?ref_=ttfc_fc_cl_i11
Patricia Conde,Julia,https://www.imdb.com//name/nm0174308/?ref_=ttfc_fc_cl_i12
Victorio Blanco,Don Polo, resdente asilo,(uncredited),,,https://www.imdb.com//name/nm0087347/?ref_=ttfc_fc_cl_i13
Sadi Dupeyrón,Amigo de Mario,(uncredited),,,https://www.imdb.com//name/nm0243199/?ref_=ttfc_fc_cl_i14
Ana María Hernández,Residente asilo ancianos,(uncredited),,,https://www.imdb.com//name/nm0273385/?ref_=ttfc_fc_cl_i15
Guillermo Herrera,Poncho,(uncredited),,,https://www.imdb.com//name/nm0380417/?ref_=ttfc_fc_cl_i16
Cecilia Leger,Monja,(uncredited),,,https://www.imdb.com//name/nm0499274/?ref_=ttfc_fc_cl_i17
Bertha Lehar,Mamá de Marisa,(uncredited),,,https://www.imdb.com//name/nm0499581/?ref_=ttfc_fc_cl_i18
Concepción Martínez,Doña Rosita, residente asilo ancianos,(uncredited),,,https://www.imdb.com//name/nm0555025/?ref_=ttfc_fc_cl_i19
Consuelo Monteagudo,Monja,(uncredited),,,https://www.imdb.com//name/nm0599120/?ref_=ttfc_fc_cl_i20
Nacho Méndez,, (uncredited),,,https://www.imdb.com//name/nm0617686/?ref_=ttfc_fc_cl_i21
Humberto Rodríguez,Residente asilo ancianos,(uncredited),,,https://www.imdb.com//name/nm0735873/?ref_=ttfc_fc_cl_i22
